sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,start,end,event,custody_duration,jail_duration_hours,two_year_recid
Female,25 - 45,Caucasian,0,6,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,6,Medium,5,Medium,4,29,816,0,30.0,711.1705555555556,0
Male,Less than 25,African-American,0,7,0,0,1,0.0,0.0,F,Burglary Unoccupied Dwelling,1,0,7,Medium,6,Medium,1,6,162,1,6.0,146.26888888888888,1
Female,25 - 45,African-American,0,1,0,0,1,-10.0,10.0,F,arrest case no charge,0,0,1,Low,1,Low,1,0,884,0,0.0,-6.217777777777778,0
Female,25 - 45,African-American,0,7,0,0,15,-1.0,0.0,F,arrest case no charge,1,1,7,Medium,6,Medium,15,65,328,1,66.0,1579.2386111111111,1
Male,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,F,Poss Unlaw Issue Id,1,0,4,Low,1,Low,0,0,177,1,1.0,19.941666666666666,1
Male,Less than 25,African-American,0,7,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),0,0,7,Medium,8,High,0,3,761,0,3.0,73.8411111111111,0
Male,25 - 45,Caucasian,0,2,0,0,2,-2.0,2.0,F,Poss Contr Subst W/o Prescript,1,0,2,Low,2,Low,2,0,463,1,2.0,47.151944444444446,1
Male,Less than 25,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cannabis,0,0,2,Low,3,Low,0,0,823,0,0.0,1.7205555555555556,0
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,Driving While License Revoked,0,0,1,Low,1,Low,0,0,1075,0,1.0,19.840555555555557,0
Male,25 - 45,African-American,0,4,0,0,1,-1.0,1.0,F,Possession of Cannabis,0,0,4,Low,2,Low,1,0,911,0,1.0,25.993055555555557,0
Female,Less than 25,African-American,0,8,0,0,3,-1.0,2.0,F,Grand Theft in the 3rd Degree,0,0,8,High,10,High,3,0,56,0,4.0,1.093611111111111,0
Female,Less than 25,African-American,0,4,0,0,1,-23.0,23.0,F,Grand Theft in the 3rd Degree,0,0,4,Low,4,Low,1,0,407,0,42.0,20.17527777777778,0
Male,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,Disorderly Conduct,1,0,2,Low,3,Low,0,0,66,0,1.0,24.694444444444443,1
Male,25 - 45,African-American,0,10,0,0,35,-45.0,45.0,F,arrest case no charge,0,0,10,High,8,High,35,0,47,0,14.0,88.9336111111111,0
Male,25 - 45,Caucasian,0,5,0,0,2,-12.0,13.0,M,Prowling/Loitering,1,0,5,Medium,7,Medium,2,0,686,1,2.0,264.5541666666667,1
Female,Less than 25,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,Medium,4,Low,0,1,244,1,1.0,41.25277777777778,1
Male,Less than 25,African-American,0,10,0,1,1,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",1,0,10,High,10,High,1,0,277,1,26.0,3.6036111111111113,1
Female,25 - 45,Other,0,7,0,0,4,-1.0,1.0,M,Battery,1,1,7,Medium,4,Low,4,1,169,1,1.0,47.647777777777776,1
Male,25 - 45,African-American,0,9,3,0,3,-1.0,2022.0,M,Operating W/O Valid License,1,0,9,High,9,High,3,281,357,0,34.0,4920.803055555555,1
Female,Less than 25,African-American,0,6,0,0,3,-1.0,1.0,M,PL/Unlaw Use Credit Card,1,0,6,Medium,5,Medium,3,2,406,1,3.0,70.63694444444444,1
Male,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,M,Viol Injunct Domestic Violence,0,0,5,Medium,4,Low,0,33,1178,0,34.0,819.8438888888888,0
Male,25 - 45,Caucasian,0,2,0,0,1,-19.0,19.0,F,arrest case no charge,1,0,2,Low,2,Low,1,0,258,1,19.0,454.3305555555556,1
Male,25 - 45,Caucasian,0,8,0,0,10,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,8,High,5,Medium,10,0,276,1,48.0,24.881666666666668,1
Male,25 - 45,Caucasian,0,4,0,0,0,-1.0,1.0,F,Possession of LSD,0,0,4,Low,1,Low,0,0,843,0,1.0,15.40611111111111,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-2.0,2.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,1,0,781,0,1.0,26.82138888888889,0
Male,25 - 45,African-American,0,10,1,0,7,-1.0,1.0,F,Resist Officer w/Violence,1,1,10,High,10,High,7,19,294,0,37.0,485.0755555555556,1
Female,25 - 45,Caucasian,0,9,0,0,7,606.0,244.0,F,arrest case no charge,0,0,9,High,6,Medium,7,0,606,0,145.0,3476.8927777777776,0
Male,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,2,Low,1,Low,0,4,841,0,5.0,129.6913888888889,0
Male,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,3,Low,4,Low,0,2,1082,0,3.0,74.49583333333334,0
Male,25 - 45,African-American,0,4,1,0,5,-10.0,10.0,F,arrest case no charge,0,0,4,Low,2,Low,5,0,1036,0,9.0,220.7277777777778,0
Male,Less than 25,African-American,0,7,0,0,0,-1.0,1.0,F,Deliver Cannabis,0,0,7,Medium,5,Medium,0,3,1057,0,4.0,92.46833333333333,0
Male,25 - 45,Caucasian,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,Medium,2,Low,0,1,1180,0,2.0,43.18666666666667,0
Male,25 - 45,African-American,0,8,0,0,12,-1.0,1.0,F,Grand Theft Firearm,1,1,8,High,4,Low,12,0,150,1,1.0,24.388333333333332,1
Female,25 - 45,Caucasian,0,7,0,0,4,-1.0,1.0,M,Battery,0,0,7,Medium,2,Low,4,1,847,0,2.0,44.556666666666665,0
Male,Less than 25,African-American,0,5,0,0,1,-58.0,58.0,F,Leaving the Scene of Accident,0,0,5,Medium,6,Medium,1,0,117,0,17.0,50.466388888888886,0
Female,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,Low,1,Low,0,1,946,0,1.0,21.85388888888889,0
Male,25 - 45,African-American,0,2,0,0,4,-10.0,10.0,F,arrest case no charge,0,0,2,Low,2,Low,4,0,1103,0,7.0,171.87055555555557,0
Male,25 - 45,Caucasian,0,5,0,0,1,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,5,Medium,2,Low,1,28,392,0,8.0,695.5305555555556,0
Female,25 - 45,Caucasian,0,8,0,0,0,0.0,0.0,M,Battery,0,0,8,High,5,Medium,0,0,1143,0,0.0,4.635833333333333,0
Male,25 - 45,African-American,1,10,1,0,18,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,10,High,7,Medium,18,567,582,1,100.0,4749.517222222222,1
Male,25 - 45,African-American,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,Low,2,Low,2,1,443,0,0.0,53.07361111111111,0
Male,25 - 45,Other,0,2,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),0,0,2,Low,2,Low,0,107,899,0,108.0,2593.1375,0
Female,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,M,Battery,0,0,5,Medium,4,Low,0,43,971,0,44.0,1061.5825,0
Female,25 - 45,Caucasian,0,6,0,0,1,-13.0,13.0,F,Possession of Cocaine,0,0,6,Medium,4,Low,1,0,1137,0,9.0,213.24527777777777,0
Male,25 - 45,African-American,0,7,0,0,2,0.0,0.0,F,Possession of Cocaine,1,0,7,Medium,6,Medium,2,9,11,1,1.0,221.09027777777777,1
Female,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,1103,0,1.0,19.56861111111111,0
Male,25 - 45,Caucasian,0,5,0,1,3,-1.0,1.0,M,Viol Prot Injunc Repeat Viol,0,0,5,Medium,5,Medium,3,0,826,0,1.0,22.685833333333335,0
Male,25 - 45,Hispanic,0,3,0,0,7,-42.0,42.0,F,Felony DUI (level 3),1,0,3,Low,4,Low,7,0,163,1,1.0,626.3422222222222,1
Female,25 - 45,Hispanic,0,2,0,0,0,-1.0,1.0,F,Agg Battery Grt/Bod/Harm,0,0,2,Low,1,Low,0,24,901,0,25.0,608.9822222222223,0
Female,25 - 45,African-American,0,6,0,0,0,-1.0,1.0,M,Battery,0,0,6,Medium,5,Medium,0,1,775,0,2.0,57.53,0
Female,25 - 45,Caucasian,0,2,0,0,0,0.0,1.0,M,DUI Property Damage/Injury,0,0,2,Low,2,Low,0,0,1087,0,0.0,7.279444444444445,0
Male,Less than 25,Caucasian,1,9,0,0,1,28.0,50.0,F,arrest case no charge,1,0,9,High,10,High,1,0,28,0,16.0,374.82916666666665,1
Male,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,Low,6,Medium,0,0,997,0,1.0,30.381944444444443,0
Female,Greater than 45,Hispanic,0,1,0,0,0,-3.0,3.0,M,Battery,0,0,1,Low,1,Low,0,0,739,0,1.0,14.949722222222222,0
Male,Less than 25,African-American,0,4,0,0,2,-1.0,1.0,M,Battery,1,0,4,Low,4,Low,2,0,295,1,1.0,13.41638888888889,1
Male,Greater than 45,African-American,0,8,0,0,0,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,1,8,High,6,Medium,0,0,44,1,220.0,30.553055555555556,1
Female,25 - 45,African-American,0,5,0,0,1,-1.0,1.0,F,Driving While License Revoked,1,0,5,Medium,4,Low,1,5,708,1,6.0,148.345,1
Male,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,M,Resist/Obstruct W/O Violence,0,0,4,Low,6,Medium,1,0,904,0,1.0,24.961388888888887,0
Male,25 - 45,African-American,0,10,1,0,3,-1.0,1.0,M,Battery,1,0,10,High,9,High,3,80,108,0,288.0,1933.5180555555555,1
Male,Less than 25,African-American,0,9,0,1,5,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,9,High,9,High,5,4,35,1,15.0,119.635,1
Male,Less than 25,Other,0,3,0,0,0,-1.0,1.0,M,Battery,0,0,3,Low,4,Low,0,0,928,0,1.0,22.769444444444446,0
Female,Less than 25,Caucasian,0,10,0,0,0,-1.0,2.0,M,Possess Cannabis/20 Grams Or Less,0,0,10,High,6,Medium,0,0,111,0,8.0,7.850555555555555,0
Male,25 - 45,Caucasian,0,2,0,0,2,-1.0,1.0,F,arrest case no charge,1,0,2,Low,1,Low,2,1,348,1,2.0,49.6475,1
Female,Less than 25,Hispanic,0,4,0,0,0,-2.0,2.0,M,Possess Drug Paraphernalia,0,0,4,Low,5,Medium,0,0,968,0,1.0,16.59638888888889,0
Female,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,M,Criminal Mischief Damage <$200,1,1,4,Low,6,Medium,0,0,242,1,1.0,32.797222222222224,1
Male,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,1,1,Low,2,Low,0,5,513,1,6.0,139.5636111111111,1
Female,25 - 45,Caucasian,0,1,0,0,0,-3.0,3.0,M,Lve/Scen/Acc/Veh/Prop/Damage,1,1,1,Low,1,Low,0,0,506,1,1.0,21.984444444444446,1
Male,25 - 45,African-American,4,9,0,0,12,0.0,0.0,F,Possession of Cocaine,1,0,9,High,6,Medium,12,9,219,1,31.0,219.1975,1
Male,25 - 45,African-American,0,7,0,0,2,-1.0,1.0,F,Tamper With Witness,0,0,7,Medium,7,Medium,2,258,1183,0,259.0,6211.876944444444,0
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,1,Low,0,0,811,0,1.0,14.944722222222222,0
Male,Greater than 45,Hispanic,0,1,0,0,1,-81.0,81.0,F,Lewd or Lascivious Molestation,0,0,1,Low,1,Low,1,0,759,0,81.0,1944.4866666666667,0
Male,25 - 45,African-American,0,8,1,1,8,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,8,High,4,Low,8,2,10,1,33.0,66.64166666666667,1
Female,25 - 45,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,2,Low,1,Low,0,0,952,0,0.0,2.450833333333333,0
Male,Greater than 45,African-American,0,7,0,0,4,-4.0,4.0,F,Possession of Cocaine,0,0,7,Medium,1,Low,4,0,940,0,2.0,47.111111111111114,0
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,Assault,0,0,2,Low,2,Low,0,0,886,0,1.0,21.559166666666666,0
Male,25 - 45,Hispanic,0,2,0,0,2,0.0,1485.0,M,Driving Under The Influence,0,0,2,Low,1,Low,2,29,907,0,29.0,704.1766666666666,0
Male,25 - 45,African-American,0,9,1,0,9,-1.0,1.0,F,Possession of Cocaine,1,0,9,High,8,High,9,1,135,1,2.0,42.839444444444446,1
Male,Greater than 45,Caucasian,0,3,0,0,0,-1.0,1.0,F,Battery on a Person Over 65,0,0,3,Low,1,Low,0,0,874,0,1.0,14.7425,0
Male,Less than 25,African-American,1,7,0,0,1,-1.0,1.0,M,Battery,0,0,7,Medium,6,Medium,1,1,953,0,2.0,45.93361111111111,0
Female,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,Low,1,Low,1,1,863,0,2.0,52.23,0
Male,Greater than 45,Caucasian,0,2,0,0,1,-17.0,17.0,M,Battery,0,0,2,Low,3,Low,1,0,1052,0,4.0,97.52388888888889,0
Male,Less than 25,Hispanic,0,8,0,0,2,0.0,1.0,F,arrest case no charge,1,1,8,High,6,Medium,2,92,783,0,1.0,2201.0641666666666,0
Female,Greater than 45,African-American,0,9,1,1,21,-1.0,1.0,M,Battery,1,0,9,High,6,Medium,21,21,182,1,1.0,525.4016666666666,1
Male,25 - 45,Other,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,Low,1,Low,0,0,935,0,0.0,4.12,0
Male,25 - 45,Hispanic,0,3,0,0,0,-2.0,2.0,F,Possession of Cocaine,0,0,3,Low,1,Low,0,0,991,0,1.0,17.772222222222222,0
Male,Greater than 45,African-American,0,3,0,0,12,-1.0,1.0,F,Felony Battery w/Prior Convict,0,0,3,Low,4,Low,12,241,1150,0,242.0,5807.7202777777775,0
Male,Greater than 45,African-American,0,1,0,0,3,0.0,0.0,F,Aggravated Assault W/dead Weap,0,0,1,Low,1,Low,3,2,1070,0,2.0,43.65111111111111,0
Female,25 - 45,Caucasian,0,3,0,0,2,-1.0,1.0,M,Battery,0,0,3,Low,2,Low,2,0,894,0,1.0,22.545277777777777,0
Male,25 - 45,Caucasian,4,4,0,1,13,-1.0,0.0,F,arrest case no charge,1,0,4,Low,3,Low,13,4,52,0,1.0,124.6288888888889,1
Male,Less than 25,African-American,0,2,0,0,0,-1.0,1.0,F,Fleeing Or Attmp Eluding A Leo,1,1,2,Low,3,Low,0,0,139,1,43.0,22.516111111111112,1
Male,Less than 25,Caucasian,0,5,0,0,3,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,5,Medium,6,Medium,3,9,864,0,10.0,232.14916666666667,0
Male,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,Deliver Cannabis,0,0,3,Low,5,Medium,0,0,843,0,1.0,18.530555555555555,0
Male,25 - 45,Caucasian,0,8,0,0,1,-1.0,1.0,F,Possession of Cocaine,0,0,8,High,5,Medium,1,0,910,0,1.0,25.968611111111112,0
Female,25 - 45,Caucasian,0,1,0,0,1,-23.0,23.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,1,0,812,0,2.0,42.77861111111111,0
Male,Greater than 45,African-American,0,2,0,0,5,-1.0,1.0,F,Lewd or Lascivious Molestation,1,0,2,Low,2,Low,5,0,29,1,598.0,14349.995833333332,1
Male,25 - 45,Caucasian,0,2,0,0,2,0.0,0.0,F,Crimin Mischief Damage $1000+,1,0,2,Low,1,Low,2,5,33,1,5.0,122.05055555555556,1
Male,Less than 25,African-American,0,3,0,0,0,-1.0,2.0,F,Burglary Dwelling Armed,1,0,3,Low,5,Medium,0,149,166,0,30.0,3593.2675,1
Male,25 - 45,African-American,0,9,0,0,6,-54.0,54.0,F,Felon in Pos of Firearm or Amm,1,0,9,High,9,High,6,0,34,1,18.0,1273.3027777777777,1
Male,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,Neglect Child / No Bodily Harm,0,0,1,Low,2,Low,0,0,129,0,1.0,26.489722222222223,0
Male,25 - 45,African-American,0,6,0,0,0,0.0,0.0,F,Driving While License Revoked,0,0,6,Medium,3,Low,0,1,863,0,1.0,25.483055555555556,0
Male,Less than 25,African-American,0,9,0,0,1,0.0,1.0,F,Robbery Sudd Snatch No Weapon,1,0,9,High,10,High,1,103,170,1,45.0,2479.242222222222,1
Male,Less than 25,African-American,0,9,0,0,3,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,1,9,High,8,High,3,43,104,1,139.0,1056.1638888888888,1
Male,Less than 25,Caucasian,0,4,0,1,1,-23.0,23.0,F,Possession of Morphine,0,0,4,Low,4,Low,1,0,834,0,2.0,49.8325,0
Male,Greater than 45,Other,0,1,0,0,0,0.0,0.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,0,0,788,0,0.0,-1.9077777777777778,0
Male,Less than 25,African-American,0,9,1,0,2,-1.0,1.0,F,Possession of Cannabis,0,0,9,High,7,Medium,2,0,743,0,1.0,26.039444444444445,0
Female,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,Battery,0,0,2,Low,2,Low,0,1,909,0,1.0,28.398888888888887,0
Female,Greater than 45,Caucasian,0,4,0,0,0,-1.0,1.0,M,Leave Acc/Attend Veh/More $50,1,0,4,Low,1,Low,0,0,70,1,1.0,26.31388888888889,1
Male,25 - 45,Hispanic,1,2,0,0,2,-1.0,1.0,M,Criminal Mischief,1,0,2,Low,1,Low,2,0,55,1,0.0,30.233333333333334,1
Male,25 - 45,African-American,0,3,0,0,1,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,3,Low,4,Low,1,0,968,0,0.0,3.7683333333333335,0
Male,Greater than 45,Hispanic,0,3,0,0,13,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,Low,2,Low,13,141,1184,0,142.0,3406.3288888888887,0
Male,Greater than 45,African-American,0,8,0,0,22,0.0,0.0,F,Possession of Cocaine,1,0,8,High,2,Low,22,33,238,1,77.0,798.1344444444444,1
Male,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,4,Low,5,Medium,0,0,483,1,1.0,22.149444444444445,1
Male,25 - 45,Caucasian,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,2,Low,3,Low,2,1,838,0,2.0,44.715833333333336,0
Female,Less than 25,Caucasian,0,9,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,High,4,Low,3,2,210,0,10.0,63.40222222222222,1
Female,25 - 45,Caucasian,0,10,0,0,9,84.0,18.0,M,arrest case no charge,1,0,10,High,6,Medium,9,0,84,0,1.0,18.83388888888889,1
Male,25 - 45,Hispanic,0,1,0,0,1,-1.0,1.0,F,Aggravated Battery On 65/Older,0,0,1,Low,1,Low,1,1,745,0,2.0,51.735277777777775,0
Male,Less than 25,Caucasian,0,3,0,0,0,-1.0,1.0,F,False Ownership Info/Pawn Item,1,1,3,Low,5,Medium,0,1,73,1,1.0,47.780833333333334,1
Male,Greater than 45,Caucasian,0,1,0,0,3,-125.0,88.0,M,Ride Tri-Rail Without Paying,1,0,1,Low,1,Low,3,0,182,0,21.0,20.66638888888889,1
Female,25 - 45,Caucasian,0,5,0,0,2,-1.0,1.0,F,Possession Of Cocaine,1,0,5,Medium,1,Low,2,0,24,1,41.0,22.871666666666666,1
Male,25 - 45,African-American,0,3,0,0,8,-1.0,1.0,F,Criminal Mischief,1,0,3,Low,3,Low,8,0,261,1,1.0,27.52861111111111,1
Male,Less than 25,African-American,0,6,0,0,0,0.0,0.0,M,Battery,1,0,6,Medium,8,High,0,1,402,1,1.0,21.9475,1
Female,25 - 45,African-American,0,7,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,7,Medium,3,Low,4,1,791,0,2.0,50.80444444444444,0
Male,25 - 45,Caucasian,0,9,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,High,3,Low,0,0,394,1,60.0,22.690277777777776,1
Male,25 - 45,Caucasian,0,8,0,0,7,-1.0,3.0,F,Possession of Hydrocodone,1,0,8,High,6,Medium,7,0,198,1,1.0,20.53361111111111,1
Male,25 - 45,Other,0,2,0,0,0,-1.0,0.0,F,Fleeing Or Attmp Eluding A Leo,1,0,2,Low,3,Low,0,53,721,1,54.0,1296.1802777777777,1
Male,25 - 45,Caucasian,0,2,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,Low,2,Low,1,0,79,1,1.0,27.24,1
Female,25 - 45,African-American,0,2,0,0,0,0.0,1.0,M,Battery,0,0,2,Low,2,Low,0,1,1108,0,1.0,21.89361111111111,0
Male,Greater than 45,Caucasian,0,2,0,0,3,-4.0,4.0,M,DUI - Enhanced,0,0,2,Low,1,Low,3,0,871,0,1.0,15.056111111111111,0
Male,Less than 25,Caucasian,0,4,0,0,0,-1.0,1.0,F,Harm Public Servant Or Family,1,1,4,Low,5,Medium,0,5,257,1,9.0,145.18138888888888,1
Male,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,F,Cruelty Toward Child,1,0,4,Low,3,Low,5,1,805,1,2.0,51.1075,0
Male,25 - 45,African-American,0,3,0,0,0,0.0,0.0,F,Burglary Dwelling Assault/Batt,0,0,3,Low,3,Low,0,40,1104,0,40.0,961.9905555555556,0
Male,25 - 45,African-American,0,10,0,0,6,0.0,0.0,M,Susp Drivers Lic 1st Offense,1,0,10,High,4,Low,6,1,680,1,1.0,27.190833333333334,1
Female,Less than 25,African-American,0,5,1,0,1,0.0,1.0,M,Battery,0,0,5,Medium,5,Medium,1,0,793,0,0.0,-5.195555555555556,0
Male,25 - 45,Caucasian,0,10,0,0,11,-1.0,1.0,F,Felony Battery w/Prior Convict,0,0,10,High,9,High,11,140,924,0,141.0,3390.5941666666668,0
Male,Less than 25,Caucasian,0,8,0,0,0,0.0,0.0,F,"Deliver 3,4 Methylenediox",0,0,8,High,8,High,0,1,1090,0,1.0,25.024722222222223,0
Female,25 - 45,African-American,0,2,0,0,2,-1.0,2.0,F,Aggrav Child Abuse-Agg Battery,0,0,2,Low,1,Low,2,0,98,0,72.0,29.410555555555554,0
Male,Greater than 45,Caucasian,0,6,0,0,1,0.0,0.0,F,Burglary Conveyance Unoccup,1,0,6,Medium,3,Low,1,0,8,1,82.0,1967.4147222222223,1
Male,25 - 45,Hispanic,0,1,0,0,2,-14.0,15.0,F,Aggravated Assault w/Firearm,0,0,1,Low,1,Low,2,0,602,0,242.0,333.6347222222222,0
Male,25 - 45,African-American,0,9,0,1,17,-1.0,1.0,F,Grand Theft Dwell Property,1,0,9,High,8,High,17,0,217,1,1.0,31.565555555555555,1
Female,Greater than 45,Caucasian,0,2,0,0,1,-7.0,7.0,M,Petit Theft,0,0,2,Low,1,Low,1,0,368,0,0.0,100.60972222222222,0
Male,25 - 45,Caucasian,0,8,0,0,0,-1.0,1.0,F,Aggravated Battery,0,0,8,High,3,Low,0,89,964,0,90.0,2158.5486111111113,0
Female,25 - 45,Other,0,4,0,0,0,-1.0,1.0,M,Battery,1,0,4,Low,3,Low,0,0,88,1,1.0,22.13111111111111,1
Male,Greater than 45,African-American,0,8,0,0,17,-2.0,2.0,F,Possession of Cocaine,1,0,8,High,2,Low,17,0,82,1,72.0,20.8425,1
Female,25 - 45,African-American,0,6,0,0,0,0.0,0.0,M,arrest case no charge,0,0,6,Medium,2,Low,0,1,1147,0,1.0,20.441111111111113,0
Male,25 - 45,Caucasian,0,4,0,0,3,-1.0,0.0,M,arrest case no charge,1,0,4,Low,4,Low,3,9,462,1,10.0,236.07944444444445,1
Male,Less than 25,African-American,0,4,0,1,1,-1.0,1.0,F,arrest case no charge,1,0,4,Low,7,Medium,1,0,25,0,0.0,29.404444444444444,1
Male,25 - 45,African-American,0,5,0,0,0,0.0,1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,5,Medium,5,Medium,0,2,1126,0,2.0,55.83861111111111,0
Male,25 - 45,African-American,0,5,0,0,2,-1.0,635.0,M,Fail Register Vehicle,0,0,5,Medium,3,Low,2,0,974,0,1.0,26.053333333333335,0
Male,25 - 45,Hispanic,0,10,0,0,0,0.0,0.0,F,Possession of Cocaine,1,1,10,High,9,High,0,0,48,1,50.0,-4.217777777777778,1
Male,25 - 45,Caucasian,0,2,0,0,0,0.0,1.0,M,Assault,0,0,2,Low,2,Low,0,0,1177,0,0.0,5.013333333333334,0
Male,25 - 45,African-American,0,4,0,0,1,-1.0,1.0,F,Burglary Structure Unoccup,1,0,4,Low,3,Low,1,131,217,1,1.0,3168.1408333333334,1
Female,Less than 25,African-American,0,7,0,0,0,0.0,0.0,F,Possession of Hydrocodone,0,0,7,Medium,4,Low,0,0,799,0,0.0,6.536944444444444,0
Female,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,4,Low,4,Low,1,0,830,0,1.0,18.990833333333335,0
Female,25 - 45,Hispanic,0,3,0,0,0,-3.0,3.0,M,Battery,0,0,3,Low,3,Low,0,0,1019,0,1.0,15.358611111111111,0
Male,25 - 45,African-American,0,7,0,0,21,0.0,1.0,F,Driving While License Revoked,1,0,7,Medium,2,Low,21,1,2,1,1.0,15.080833333333333,1
Male,25 - 45,African-American,0,9,0,3,18,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,High,8,High,18,0,11,1,1.0,21.35,1
Male,Less than 25,Hispanic,0,4,0,0,0,-2.0,2.0,M,Resist/Obstruct W/O Violence,1,0,4,Low,6,Medium,0,0,160,1,1.0,19.98472222222222,1
Female,Greater than 45,African-American,0,6,0,0,1,-79.0,79.0,F,arrest case no charge,0,0,6,Medium,3,Low,1,0,765,0,52.0,1247.6625,0
Male,25 - 45,African-American,0,7,1,0,9,-1.0,1.0,F,Criminal Mischief,1,1,7,Medium,2,Low,9,7,453,1,35.0,192.8161111111111,1
Male,Less than 25,African-American,0,6,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,6,Medium,5,Medium,1,35,1133,0,36.0,858.8486111111112,0
Female,25 - 45,African-American,0,3,0,0,0,-2.0,2.0,F,Neglect Child / Bodily Harm,1,1,3,Low,3,Low,0,0,404,1,94.0,18.256666666666668,1
Male,25 - 45,African-American,0,6,1,0,10,-1.0,1.0,M,Possess Cannabis 1000FTSch,0,0,6,Medium,2,Low,10,0,506,0,5.0,17.62638888888889,0
Male,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,1,1,306,0,8.0,44.40611111111111,0
Male,25 - 45,African-American,0,3,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,Low,2,Low,0,0,1091,0,1.0,19.525555555555556,0
Male,Less than 25,African-American,0,9,0,0,2,-1.0,1.0,F,Burglary Dwelling Occupied,1,0,9,High,7,Medium,2,5,234,1,6.0,144.04111111111112,1
Male,25 - 45,Caucasian,0,3,0,0,1,-1.0,1.0,F,Possession of Cocaine,1,0,3,Low,2,Low,1,38,68,1,58.0,936.9169444444444,1
Male,25 - 45,African-American,0,5,0,0,1,-1.0,1.0,M,Battery,1,1,5,Medium,4,Low,1,4,672,1,5.0,125.80916666666667,1
